iso3;year;SSP1;SSP2;SSP3;SSP4;SSP5
SWZ;1990;3081,864346;3081,864346;3081,864346;3081,864346;3081,864346
SWZ;1995;3085,533948;3085,533948;3085,533948;3085,533948;3085,533948
SWZ;2000;3175,625818;3175,625818;3175,625818;3175,625818;3175,625818
SWZ;2005;3316,349803;3316,349803;3316,349803;3316,349803;3316,349803
SWZ;2010;3443,797273;3443,797273;3443,797273;3443,797273;3443,797273
SWZ;2015;3679,226107;3659,996057;3579,772019;3569,556487;3684,903997
SWZ;2020;4128,015498;3996,463429;3644,934415;3632,596;4173,291815
SWZ;2025;4962,353839;4511,251301;3757,136564;3751,268362;5116,188629
SWZ;2030;6252,305995;5288,387567;3973,653449;3989,105;6630,802774
SWZ;2035;7841,500689;6301,963091;4271,621244;4335,060648;8604,630535
SWZ;2040;9626,327793;7480,094557;4569,089597;4727,367633;10955,62491
SWZ;2045;11535,42123;8793,101638;4830,959312;5137,246326;13607,37201
SWZ;2050;13556,56374;10232,91253;5045,395246;5547,230417;16531,91077
SWZ;2055;15668,2735;11795,73572;5239,364444;5979,140506;19692,34844
SWZ;2060;17847,15465;13476,05053;5467,764689;6494,017529;23053,28046
SWZ;2065;20057,68123;15251,36455;5762,99679;7127,621885;26558,60488
SWZ;2070;22269,67306;17087,47734;6098,840304;7844,945363;30154,41052
SWZ;2075;24441,53653;18969,91592;6466,620196;8629,257779;33818,41193
SWZ;2080;26567,89742;20863,68272;6864,038547;9476,236547;37997,61721
SWZ;2085;28660,72038;22744,5442;7279,826669;10371,47613;43104,77442
SWZ;2090;30749,81671;24620,42399;7723,460982;11327,5709;49426,65732
SWZ;2095;33000,70741;26493,36753;8179,507167;12319,43121;57046,20487
SWZ;2100;35695,88378;28362,67411;8652,784911;13350,64102;66007,83742
SYR;1970;1833,019709;1833,019709;1833,019709;1833,019709;1833,019709
SYR;1975;2753,670423;2753,670423;2753,670423;2753,670423;2753,670423
SYR;1980;3105,344692;3105,344692;3105,344692;3105,344692;3105,344692
SYR;1985;3030,36999;3030,36999;3030,36999;3030,36999;3030,36999
SYR;1990;2579,600962;2579,600962;2579,600962;2579,600962;2579,600962
SYR;1995;3274,629461;3274,629461;3274,629461;3274,629461;3274,629461
SYR;2000;3488,335614;3488,335614;3488,335614;3488,335614;3488,335614
SYR;2005;3849,967555;3849,967555;3849,967555;3849,967555;3849,967555
SYR;2010;3995,084462;3995,084462;3995,084462;3995,084462;3995,084462
SYR;2015;4811,513832;4687,881888;4591,258805;4565,138767;4818,172553
SYR;2020;5862,670105;5447,130797;5059,953422;5030,056301;5923,353482
SYR;2025;7071,137961;6230,78195;5391,513848;5378,696209;7281,063525
SYR;2030;8368,138436;7032,622182;5636,299484;5673,92095;8856,01683
SYR;2035;9724,579618;7869,412613;5850,660763;5966,196999;10628,62039
SYR;2040;11168,51422;8764,860419;6028,348941;6259,530385;12627,81854
SYR;2045;12678,54157;9714,886649;6153,817849;6533,905311;14821,66817
SYR;2050;14284,89476;10713,73656;6215,63478;6771,450067;17235,93026
SYR;2055;15969,65081;11777,36317;6253,486401;7006,965425;19841,44936
SYR;2060;18094,46648;12947,70083;6318,806385;7297,453621;23100,74596
SYR;2065;20586,73487;14257,7786;6442,250291;7675,10163;26933,92622
SYR;2070;23270,64411;15717,74608;6621,564978;8135,029623;31112,97663
SYR;2075;25858,4173;17336,31512;6842,958662;8656,733614;35407,06269
SYR;2080;28247,60273;19456,76443;7091,565354;9220,791679;40181,8479
SYR;2085;30451,8228;21942,20568;7341,856734;9797,836674;45837,43261
SYR;2090;32680,1479;24538,94025;7589,520396;10386,48908;52695,82745
SYR;2095;35201,56674;26935,53896;7839,928662;10996,80985;60712,17411
SYR;2100;38265,22659;29067,44472;8108,282944;11649,4038;69933,88159
TCD;1970;911,3800599;911,3800599;911,3800599;911,3800599;911,3800599
TCD;1975;939,3235608;939,3235608;939,3235608;939,3235608;939,3235608
TCD;1980;586,2169835;586,2169835;586,2169835;586,2169835;586,2169835
TCD;1985;801,8166774;801,8166774;801,8166774;801,8166774;801,8166774
TCD;1990;752,0704477;752,0704477;752,0704477;752,0704477;752,0704477
TCD;1995;807,5702111;807,5702111;807,5702111;807,5702111;807,5702111
TCD;2000;733,9199774;733,9199774;733,9199774;733,9199774;733,9199774
TCD;2005;1293,284001;1293,284001;1293,284001;1293,284001;1293,284001
TCD;2010;1275,865435;1275,865435;1275,865435;1275,865435;1275,865435
TCD;2015;1592,640179;1501,036968;1458,317536;1452,971567;1594,993657
TCD;2020;1745,842872;1539,807513;1430,370874;1428,820421;1767,375917
TCD;2025;1960,174054;1616,073806;1411,456696;1426,923586;2031,952406
TCD;2030;2231,307309;1727,772236;1400,839972;1450,715143;2397,026891
TCD;2035;2600,988559;1886,927574;1406,002779;1505,634691;2921,245507
TCD;2040;3100,363562;2097,425461;1420,733214;1586,409235;3660,782754
TCD;2045;3747,069481;2356,186114;1437,832583;1683,922391;4662,324947
TCD;2050;4561,110441;2669,397058;1455,511835;1795,689238;5978,579117
TCD;2055;5551,847848;3048,257135;1478,088827;1926,011989;7647,950125
TCD;2060;6728,9465;3507,356599;1505,818033;2074,765208;9708,629339
TCD;2065;8089,489949;4055,273254;1537,841649;2238,796469;12170,34184
TCD;2070;9630,00717;4695,883615;1572,287464;2414,850932;15035,36623
TCD;2075;11427,43616;5438,553768;1607,755373;2600,984799;18436,49252
TCD;2080;13489,7224;6297,764222;1643,122457;2795,952783;22389,65436
TCD;2085;15779,20135;7281,239164;1679,35468;3002,110632;26826,05438
